BSE Code,Name
544709,Gaudium IVF and Women Health L
544710,ACCORD TRANSFORMER & SWITCHGEA
544711,KIAASA RETAIL LIMITED
544716,SHREE RAM TWISTEX LIMITED
544717,Clean Max Enviro Energy Soluti
544718,PNGS Reva Diamond Jewellery Li
544719,Aditya Birla Sun Life Mutual F
544720,Omnitech Engineering Limited
544721,Groww Mutual Fund
544722,SBI Mutual Fund
544723,SEDEMAC MECHATRONICS LIMITED
544724,Elfin Agro India Limited
544725,DSP BSE Top 10 Banks ETF
544726,Kotyark Industries Limited
544731,RAJPUTANA STAINLESS LIMITED
544732,Innovision Limited
544733,GSP CROP SCIENCE LIMITED
544734,Raajmarg Infra Investment Trus
544735,Novus Loyalty Limited
544737,Mirae Asset Mutual Fund
544738,SPECIALITY MEDICINES LIMITED
544739,Central Mine Planning & Design
544740,Tipco Engineering India Limite
544741,Highness Microelectronics Limi
544742,Sai Parenteral's Limited
544743,Amir Chand Jagdish Kumar (Expo
544744,Powerica Ltd.
544745,SBI Mutual Fund
544746,SAFETY CONTROLS & DEVICES LIMI
544747,EMIAC TECHNOLOGIES LIMITED
544748,ONE POINT ONE SOLUTIONS LIMITE
544750,OM POWER TRANSMISSION LIMITED
544751,MEHUL TELECOM LIMITED
544752,PropShare Celestia
544753,Citius TransNet Investment Tru
544754,OnEMI Technology Solutions Lim
544755,RECODE STUDIOS LIMITED
544756,United Polyfab Gujarat Limited
544757,BOMBAY SUPER HYBRID SEEDS LIMI
544758,Bagmane Prime Office REIT
544760,DSP Nifty FMCG ETF
544761,Edelweiss Mutual Fund
544762,SBI Mutual Fund
544763,SBI Mutual Fund
544764,Mangalam Worldwide Limited
544765,Vegorama Punjabi Angithi Limit
544766,360 ONE Mutual Fund
544767,Autofurnish Limited
544768,M.R.MANIVENI FOODS LIMITED
544769,HARIKANTA OVERSEAS LIMITED
544770,YAASHVI JEWELLERS LIMITED
544771,Rajnandini Fashion India Limit
544772,AUREATE TRADDE LIMITED
544773,Merritronix Limited
544774,SMR Jewels Limited
544777,CMR Green Technologies Limited
544779,UHM Vacation Limited
544780,Vedanta Aluminium Metal Limite
544781,Vedanta Power Limited
544782,Vedanta Oil and Gas Limited
544783,E2E Networks Limited
544784,Vedanta Iron and Steel Limited
544785,Hexagon Nutrition Limited
544786,Schneider Electric President S
544793,Susan Electricals India Limite
544794,HORIZON RECLAIM (INDIA) LIMITE
544795,ICICI Prudential Mutual Fund
544796,LIOTECH INDUSTRIES LIMITED
544797,LEAPFROG ENGINEERING SERVICES
544799,Turtlemint Fintech Solutions L
544800,ANUBHAV PLAST LIMITED
544802,Waterways Leisure Tourism Limi
544803,Advit Jewels Limited
544804,Riyaasat Lifestyle Limited
544805,Jivial Industries Limited
544806,CSM TECHNOLOGIES LIMITED
544807,CRAZY SNACKS LIMITED
544808,AASTHA SPINTEX LIMITED
544809,ADON AGRO COMMODITIES LIMITED
544810,Sampark India Logistics Limite
544811,KRATIKAL TECH LIMITED
544812,Atharva Poly-Plast Limited
544813,Seemax Resources Limited
544814,KNACK PACKAGING LIMITED
544821,Kusumgar Limited
544822,Laser Power & Infra Limited
544823,DEVSON CATALYST LIMITED
544825,ALPINE TEXWORLD LIMITED
544826,MILLWORKS TECHNOLOGIES LIMITED
544827,Bajaj Finserv Mutual Fund
544829,SBI Funds Management Limited
544830,Mirae Asset Mutual Fund
544831,MEENAKSHI INDIA LIMITED
544832,Sotefin Bharat Limited
544833,CALIBER MINING AND LOGISTICS L
544834,GULF LLOYDS (INDIA) LIMITED
544835,Shree Balaji (Mala) Textiles L
544837,INDO-MIM Limited
544838,XTRANET TECHNOLOGIES LIMITED
544839,Lohia Corp Limited
544840,SILVERSTORM PARKS AND RESORTS
544842,HDFC Mutual Fund
544843,ADVANCE TECHNOFORGE LIMITED
544844,POOJAA PRECISION ENGG. LIMITED
544845,ICICI Prudential Mutual Fund
544847,Manipal Health Enterprises Lim
544848,H. R. HYGIENE PRODUCTS LIMITED
544849,Edelweiss Mutual Fund
544850,Aarvi Encon Limited
544851,MV ELECTROSYSTEMS LIMITED
544852,Oneindig Technologies Limited
544853,Juniper Green Energy Limited
544854,Dhaval Packaging Limited
544855,Prima Innovation Limited
544856,FUSION KLASSROOM EDUTECH LIMIT
544857,DSP Mutual Fund
544858,AEGEUS TECHNOLOGIES LIMITED
544859,G V ELECTRICALS LTD
544860,Ardee Industries Limited
544861,Swaraj Suiting Limited
544862,Solex Energy Limited
544863,LAPL AUTOMOTIVE LIMITED
544864,Technocraft Ventures Limited
544865,LEAP India Limited
555555,ICICI Prudential BSE Sensex ET
570002,Future Enterprises Limited
570004,JAIN IRRIGATION SYSTEMS LTD.
570005,GACM Technologies Limited - DV
590003,KARUR VYSYA BANK LTD.
590005,VEEDOL CORPORATION LIMITED
590006,AMRUTANJAN HEALTH CARE LTD.
590013,XPRO INDIA LTD.
590018,HISAR METAL INDUSTRIES LTD.
590021,BHARAT RASAYAN LTD.
590022,EASTERN SILK INDUSTRIES LTD.
590024,FERTILIZERS & CHEMICALS TRAVAN
590025,GINNI FILAMENTS LTD.
590030,SOUTHERN PETROCHEMICALS LTD.
590031,DE NORA INDIA LTD.
590041,Kavveri Defence &amp; Wireless
590051,SAKSOFT LTD.
590056,SALONA COTSPIN LTD.
590057,EQUIPPP SOCIAL IMPACT TECHNOLO
590062,ANDHRA SUGARS LTD.
590065,INDIA MOTOR PARTS & ACCESSORIE
590066,K.C.P.LTD.
590068,KHAITAN (INDIA) LTD.
590070,RADAAN MEDIAWORKS (I) LTD.
590071,SUNDARAM FINANCE LTD.
590072,SUNDARAM BRAKE LININGS LTD.
590073,WHEELS INDIA LTD.
590075,LAMBODHARA TEXTILES LTD.
590078,MAITHAN ALLOYS LTD.
590086,ORISSA MINERALS DEVELOPMENT CO
590095,NIPPON INDIA ETF GOLD BEES
590096,NIPPON INDIA ETF LIQUID BEES
590097,KOTAK MAHINDRA MUTUAL FUND - K
590098,SBI MUTUAL FUND - SBI GOLD EXC
590099,Quantum Gold ETF
590101,UTI MUTUAL FUND - UTI GOLD EXC
590103,NIPPON INDIA ETF NIFTY BEES
590104,NIPPON INDIA ETF JUNIOR BEES
590106,NIPPON INDIA ETF BANK BEES
590107,KOTAK MAHINDRA MUTUAL FUND - K
590108,NIPPON INDIA ETF PSU BANK BEES
590109,NIPPON INDIA ETF SHARIAH BEES
590110,Quantum Nifty 50 ETF
590113,NIPPON INDIA ETF HANG SENG BEE
590115,MOTILAL OSWAL MUTUAL FUND
590134,Madras Fertilizer Limited
590136,Kotak Mahindra Mutual Fund - P
590137,SBI Mutual Fund-Permitted
590138,SBI Mutual Fund-Permitted
590139,Kotak Mahindra Mutual Fund - P
590140,Tata Mutual Fund - Permitted
590141,Nippon India Mutual Fund - Per
590142,Nippon India Mutual Fund - Per
590143,Nippon India Mutual Fund - Per
590144,Nippon India Mutual Fund - Per
590145,Nippon India Mutual Fund - Per
590146,Motilal Oswal Mutual Fund-Perm
590147,Motilal Oswal Mutual Fund-Perm
590148,Motilal Oswal Mutual Fund-Perm
590149,Motilal Oswal Mutual Fund-Perm
590150,Motilal Oswal Mutual Fund-Perm
590151,Motilal Oswal Mutual Fund-Perm
590152,Motilal Oswal Mutual Fund-Perm
590153,Motilal Oswal Mutual Fund-Perm
590154,Kotak Mahindra Mutual Fund - P
590155,GROWW MUTUAL FUND  PERMITTED
590156,GROWW MUTUAL FUND  PERMITTED
590157,GROWW MUTUAL FUND  PERMITTED
590158,GROWW MUTUAL FUND  PERMITTED
590159,GROWW MUTUAL FUND  PERMITTED
590160,Tata Mutual Fund - Permitted
590161,Tata Mutual Fund - Permitted
717506,TVS Motor Company Ltd.
751127,Minolta Finance Ltd.
751128,S.I.Capital And Financial Serv
751129,SHANTI GOLD INTERNATIONAL LIMI
751130,Genesys International Corporat
800212,1018GOI2026
800297,SOVEREIGN GOLD BOND 2019-20 SE
800315,Sovereign Gold Bonds 2019-20 S
800318,Sovereign Gold Bonds 2020-21 S
800320,Sovereign Gold Bonds 2020-21 S
800322,Sovereign Gold Bonds 2020-21 S
800324,Sovereign Gold Bond 2020-21 IV
800325,Sovereign Gold Bonds 2020-21 V
800327,Sovereign Gold Bonds 2020-21 S
800329,Sovereign Gold Bonds 2020-21 S
800331,SGB 2020-21 Series IX
800333,SGB 2020-21 SERIES XI
800339,SGB 2020-21 Series XII
800341,SGB 2021-22 Series II
800342,Sovereign Gold Bonds 2021-22
800367,Sovereign Gold Bond Series IV
800385,Sovereign Gold Bonds 2021-22 S
800386,Sovereign Gold Bonds 2021-22 S
800434,Sovereign Gold Bonds 2021-22 S
800435,699GOI2051
800437,Sovereign Gold Bonds 2021-22 S
800438,Soveriegn Gold Bonds 2021-22 S
800439,Sovereign Gold Bonds 2021-22 S
800441,754GOI2036
800442,738GOI2027
800443,Sovereign Gold Bonds 2022-23 S
800488,Sovereign Gold Bonds 2022-23 S
800573,Soverign Gold Bond 2022-23 Sr
800574,741GOI36
800575,Sovereign Gold Bond 2022-23 Sr
800576,726GOI2033
800580,Sovereign Gold Bonds 2023-24 S
800588,725GOI2063
800596,Sovereign Gold Bonds 2023-24 S
800597,746GOI2073
800603,Sovereign Gold Bonds 2023-24 S
800604,733GS26J24
800605,Sovereign Gold Bonds 2023-24 S
800607,734GOI2064
800807,709GOI74
800808,690GOI65
800809,724GOI55
800816,771GOI2066
811066,712MHSDL47
811129,781APSDL56
890217,Aplab Ltd.
890221,Spandana Sphoorty Financial Li
890226,Suraj Industries Limited.
890230,Ace Software Exports ltd.
890231,ANIRIT VENTURES LIMITED
890234,Vertex Securities Ltd.
890238,G.S. Auto International Ltd.
935510,PFC-7.52%-2B-17-10-30-BOND
935514,PFC-7.60%-3B-17-10-35-BOND
935544,REC-7.34%-5-11-30-S-2B-NCD
935548,REC-7.43%-5-11-35-S-3B-NCD
935584,NHAI-7.6%-11-1-31-TAXFREENCD
935618,IREDA-7.74%-21-1-31-TAXFREENCD
935642,HUDCO-7.64%-8-2-31-TAXFREENCD
935666,NHAI-7.69%-9-3-31-TAXFREENCD
935682,IRFC-7.64%-22-3-31-NCDS
935856,SCL-8.65%-26-9-26-NCDS
936044,MMFSL-8.00%-24-07-27-NCD
936048,MMFSL-8.05%-24-07-32-NCD
936236,SFL-9.40%-12-7-28-NCD
936254,EFL-9.85%-6-8-28-NCD
936282,SFIL-9.20%-25-9-28-NCD
936294,TCAP-9.10%-27-9-28-NCD
936412,MMFSL-9.3%-18-1-27-NCD
936656,MHIL-ZC-13-11-26-NCD
936724,EFL-10.4%-23-5-29-NCD
936744,MFL-ZC-14-12-26-NCD
936810,TCAP-8.65%-26-8-27-NCD
936814,TCAP-8.85%-26-8-29-NCD
936854,JMFPL-ZC-11-9-26-NCD
936975,ECL-9.95%-28-11-29-NCD
936977,ECL-10.4%-28-11-29-NCD
937017,LTF-8.65%-23-12-26-NCD
937053,TCHF-8.1%-14-1-28-NCD
937057,TCHF-8.4%-14-1-28-NCD
937345,EFSL-9.53%-8-1-31-NCD
937369,PFCL-6.82%-22-1-31-NCD
937373,PFCL-7%-22-1-31-NCD
937377,PFCL-6.83%-22-1-31-NCD
937381,PFCL-6.97%-22-1-36-NCD
937385,PFCL-7.15%-22-1-36-NCD
937409,MFL-9%-29-1-27-NCD
937453,IFL-10%-24-6-28-NCD
937455,IFL-9.6%-24-6-28-NCD
937503,EFSL-9.70%-29-4-31-NCD
937541,IGT-7.97%-6-5-31-INVIT-NCD
937581,PFL-9%-23-07-31-NCD
937621,IHFL-9.60%-3-11-28-NCD
937631,EFSL-9.15%-10-9-26-NCD
937633,EFSL-9.55%-10-9-26-NCD
937637,EFSL-9.30%-10-9-31-NCD
937639,EFSL-9.70%-10-9-31-NCD
937707,JMFPL-8.20%-7-10-26-NCD
937723,IIFL-8.75%-14-10-26-NCD
937743,IML-12%-24-11-26-NCD
937799,EFSL-9.15%-28-12-26-NCD
937801,EFSL-9.55%-28-12-26-NCD
937803,EFSL-28-12-26-NCD
937825,IHFL-8.20%-3-1-27-NCD
937889,MFL-9%-2-2-30-NCD
937971,SCL-8.89%-28-4-27-NCD
937985,SFL-10%-29-04-27-NCD
937999,NIDO-9.15%-29-4-27-NCD
938011,MFL-II-5-5-27-NCD
938107,NWIL-9.55%-15-7-27-NCD
938196,KLMAFL-10.50%-16-10-27-NCD
938218,EFSL-9.65%-20-10-32-NCD
938222,NHIT-25-10-35-INVIT
938226,NHIT-7.9%-25-10-47-INVIT
938256,MFL-3-11-27-NCD
938258,SCL-9.15%-03-11-27-NCD
938284,MFL-7.50%-23-12-27-NCD
938290,MFL-7.75%-23-12-27-NCD
938320,SCL-9.39%-28-12-27-NCD
938330,CCIL-11.50%-11-1-28-NCD
938348,KFL-9.5%-15-1-27-NCD
938364,EFSL-9.67%-20-1-28-NCD
938366,EFSL-10.10%-20-1-28-NCD
938370,EFSL-10%-20-1-33-NCD
938372,EFSL-10.45%-20-1-33-NCD
938490,SCL-9.71%-23-3-28-NCD
938636,IFL-ZC-28-6-28-NCD
938658,EFSL-9.67%-21-7-28-NCD
938664,EFSL-10%-21-7-33-NCD
938706,PFC-7.55%-1-8-38-NCD
938742,CAGL-9.70%-7-9-28-NCD
938770,NHFL-9.20%-15-9-26-NCD
938774,NHFL-15-9-26-NCD
938874,MFLTD-8%-4-10-26-NCD
938898,EFSL-9.20%-26-10-26-NCD
938900,EFSL-9.60%-26-10-26-NCD
938902,EFSL-ZC-26-10-26-NCD
938906,EFSL-10.10%-26-10-28-NCD
938930,MFL-1-11-28-NCD
938932,MFL-1-11-31-NCD
938978,SCL-9.48%-9-11-26-NCD
938994,SCL-10.03%-9-11-30-NCD
939050,ISFL-9.57%-21-12-26-NCD
939056,ISFL-10.50%-21-12-28-NCD
939152,AFL-10%-27-12-28-NCD
939164,KFL-10%-17-1-28-NCD
939166,KFL-ZC-17-7-28-NCD
939190,EFSL-9.20%-29-1-27-NCD
939202,EFSL-10%-29-1-34-NCD
939212,MFL-8.50%-25-1-27-NCD
939214,MFL-8.50%-25-1-29-NCD
939242,MFL-9.75%-31-1-29-NCD
939276,SFL-10.25%-27-2-29-NCD
939303,NHFL-10.03%-1-3-29-NCD
939335,NFL-10.65%-13-3-27-NCD
939355,SCL-9.48%-26-3-27-NCD
939389,IFL-12.50%-18-4-29-NCD
939431,KFL-ZC-25-10-28-NCD
939477,MOFSL-8.97%-9-5-29-NCD
939607,SFL-10.25%-9-7-29-NCD
939623,EFSL-10.04%-26-7-29-NCD
939627,EFSL-26-7-29-NCD
939655,SMCGSL-9.94%-07-08-29-NCD
939657,SMCGSL-10.40%-07-08-29-NCD
939715,MML-11.50%-11-9-29-NCD
939725,AEL-9.32%-12-9-27-NCD
939731,AEL-9.56%-12-9-29-NCD
939737,MFCL-9%-16-9-26-NCD
939743,MFCL-9.65%-16-9-30-NCD
939747,MFCL-9.65%-16-9-27-NCD
939751,MFCL-10.10%-16-9-30-NCD
939803,ICFL-10.50%-25-9-26-NCD
939813,NHFL-9.5%-8-10-26-NCD
939817,NHFL-9.58%-8-10-27-NCD
939823,NHFL-10.03%-8-10-29-NCD
939829,NHFL-10.49%-8-10-34-NCD
939837,UCL-10.40%-24-4-27-NCD
939849,EFSL-10.04%-24-10-29-NCD
939857,EFSL-10.49%-24-10-34-NCD
939923,ICLFL-12.20%-02-12-29-NCD
939959,KFL-9.25%-11-12-26-NCD
939985,IHFL-9.25%-26-12-29-NCD
940037,NHFL-9.58%-6-1-28-NCD
940069,MFLIII-10-1-27-NCD
940109,EFSL-10.50%-24-1-30-NCD
940115,EFSL-10.49%-24-1-35-NCD
940139,ICLFL-27-9-30-NCD
940169,MFLIV-9.40%-24-2-27-NCD
940317,SMCGSL-10%-24-04-27-NCD
940319,SMCGSL-24-04-27-NCD
940339,EFSL-10.04%-30-04-30-NCD
940355,MML-9.5%-12-5-27-NCD
940361,MML-10.50%-12-5-30-NCD
940371,ICLFL-12.50%-16-05-30-NCD
940387,MFL-9.25%-19-5-28-NCD
940401,MFL-19-5-27-NCD
940427,NHFL-9.57%-02-07-28-NCD
940431,NHFL-02-07-28-NCD
940445,MFCL-9.05%-16-7-28-NCD
940465,MFCL-16-7-31-NCD
940477,AEL-9%-17-07-30-NCD
940479,AEL-9.30%-17-07-30-NCD
940501,EFSL-9.35%-24-7-28-NCD
940509,EFSL-9.80%-24-7-30-NCD
940525,KAFL-27-11-26-NCD
940527,KAFL-9.85%-27-1-27-NCD
940541,KAFL-27-2-32-NCD
940605,ICLFL-11.50%-20-8-28-NCD
940609,IFL-20-9-26-NCD
940631,SFL-29-8-30-NCD
940645,NHFL-9%-10-09-27-NCD
940651,NHFL-9.75%-10-09-28-NCD
940661,NHFL-10.03%-10-09-35-NCD
940663,NHFL-10.50%-10-09-35-NCD
940675,EFSL-9.58%-7-10-30-NCD
940685,SMC-8%-13-10-29-MB
940689,CGCL-8.55%-13-4-27-NCD
940691,CGCL-8.9%-13-4-27-NCD
940693,CGCL-8.9%-13-10-28-NCD
940703,IML-31-10-26-NCD
940705,IML-9.75%-30-10-27-NCD
940713,IML-11.25%-30-10-30-NCD
940715,IML-30-10-31-NCD
940725,SGSL-9.8%-30-10-30-NCD
940743,KFL-09-11-32-NCD
940753,CCIL-11-11-26-NCD
940781,EFSL-12-12-27-NCD
940785,EFSL-9.40%-12-12-28-NCD
940801,KAFL-16-4-27-NCD
940837,PCL-12.5%-29-12-28-NCD
940841,PCL-13%-29-12-30-NCD
940843,AEL-8.60%-12-1-28-NCD
940849,AEL-8.75%-12-1-29-NCD
940855,AEL-8.90%-12-1-31-NCD
940861,MFL-8.52%-12-2-29-NCD
940886,KFL-9%-19-2-29-NCD
940898,ICLFL-10%-23-03-27-NCD
940906,ICLFL-ZC-23-03-27-NCD
940915,ICLFL-23-02-32-NCD
940933,IIFL-8.37%-6-3-28-NCD
940951,PCL-12.5%-16-3-29-NCD
940955,PCL-13%-16-3-31-NCD
940965,CCIL-22-04-27-NCD
940969,CCIL-18-03-32-NCD
940973,EFSL-18-3-28-NCD
940989,EFSL-10%-18-3-36-NCD
940991,MFL-8.37%-25-3-28-NCD
940993,MFL-8.52%-25-3-29-NCD
940997,MFL-8.75%-25-3-32-NCD
941005,MFL-9.10%-25-3-32-NCD
941015,ICLFL-10%-28-05-27-NCD
941021,ICLFL-11.50%-28-04-31-NCD
941023,ICLFL-ZC-28-05-27-NCD
941033,ICLFL-ZC-28-04-32-NCD
941035,CGCL-9%-30-4-28-NCD
941045,CGCL-9.50%-30-4-36-NCD
941047,MFL-8.51%-12-5-28-NCD
941049,MFL-8.65%-12-5-29-NCD
941055,MFL-8.85%-12-5-28-NCD
941061,MFL-9.25%-12-5-32-NCD
941071,KFL-27-05-28-NCD
941087,MML-10.50%-17-7-27-NCD
941095,MML-11%-12-6-29-NCD
941101,EFSL-8.65%-16-6-28-NCD
941111,EFSL-9.21%-16-6-31-NCD
941121,PCL-12.25%-22-6-29-NCD
941125,PCL-12.75%-22-6-31-NCD
941143,MFL-7-7-28-NCD
950497,PFC-8.72%-30-3-27-PVT
958025,JFC-ZC-27-6-28-PVT
961718,PFCBT1S4
961734,HUDCO050327
961756,734IRFC2028
961779,871REC28
961803,879PFC28
961804,892PFC33
961816,901HUDCO34
961822,891IIFCL34
961826,NHAI-8.75%-5-2-29-NCD
961839,IREDA-8.80%-13-03-29-BOND
961863,HUDCO-8.98%-24-3-29-TFBOND
961885,IRFC-8.88%-19-03-2029-BOND
961895,IIFCL-8.8%-27-3-29-TFBOND
972691,IFCI-III-D-10.75%-31-10-26-PVT
972706,IFCI-III-8.75%-12-12-26-C-PVT
972715,IFCI-9.16%-IV-15-2-27-C-PVT
972773,990IFCI37D
973491,PFL-6.75%-26-9-31-PVT
974088,HFL-10.50%-2-8-27-PVT
974452,APSBCL-9.62%-29-11-32-PVT
974634,EEL-ZC-26-2-27-PVT
974998,AFPL-12.40%-24-4-29-PVT
975057,ESAFSFBL-11.25%-4-5-29-PVT
975107,PDL-9.95%-26-9-26-PVT
975375,SML-13.85%-12-7-29-PVT
975572,EEL-26-11-27-PVT
975605,AFPL-12%-24-01-30-PVT
975630,AFL-10.50%-30-4-27-PVT
975797,LAXMI INDIA FINANCE LIMITED
976010,MML-9.75%-13-9-26-PVT
976020,CIPL-ZC-17-3-28-PVT
976023,IFSL-9.50%-18-9-26-PVT
976036,MFL-10.45%-24-12-32-PVT
976049,SFPL-12.50%-27-9-26-PVT
976089,KIIFB-9.49%-8-10-33-PVT
976113,LFL-13.25%-15-9-26-PVT
976146,MCSL-9.90%-29-10-26-PVT
976325,NFL-10.75%-31-12-27-PVT
976346,KFL-11.30%-23-1-27-PVT
976411,ACAPL-12%-14-8-28-PVT
976427,MHFCL-11.15%-20-8-30-PVT
976437,NFL-10.60%-21-5-27-PVT
976483,KFL-11.30%-6-3-27-PVT
976489,NFL-10.60%-10-9-26-PVT
976533,ESPL-10.9%-4-1-27-PVT
976577,OFSL-9.75%-27-3-27-PVT
976597,MCFL-12.90%-3-10-27-PVT
976675,KSL-10-.65%-06-11-26-PVT
976685,MFL-11.25%-9-2-27-PVT
976690,IML-11.25%-13-11-26-PVT
976727,MML-10.75%-27-5-27-PVT
976752,PDL-10%-3-6-27-PVT
976757,MBFL-11.30%-5-6-27-PVT
976776,KFL-11.20%-11-12-26-PVT
976808,NFL-10.75%-19-8-28-PVT
976855,NFL-10%-25-03-27-PVT
976868,ACAPL-12.5%-27-12-28-PVT
976896,KFL-10.62%-09-07-27-PVT
976905,ACAPL-9.85%-11-1-27-PVT
976930,KSL-10.40%-25-1-27-PVT
976941,IFSL-GOLD-MCX-19-1-29-PVT
976970,NBSPL-10.25%-30-01-27-PVT
976976,ESPL-10.70%-5-3-27-PVT
977001,KFLD-10.62%-7-2-28-PVT
977012,KIIFB-9.67%-8-8-35-PVT
977017,NFL-10.30%-30-09-27-PVT
977038,KFL-10%-30-11-27-PVT
977044,KFL-11.10%-19-8-27-PVT
977068,BRFL-10.95%-29-8-27-PVT
977075,NBFSPL-10.25%-02-03-27-PVT
977102,MGFL-11%-11-12-26-PVT
977117,UCL-11.65%-15-3-31-PVT
977134,VFL-8.85%-19-09-29-PVT
977160,PPL-11%-26-01-27-PVT
977186,SRFCPL-9.9%-1-11-27-PVT
977200,HLFL-9.25%-9-7-31-PVT
977205,ACAPL-12%-13-04-27-PVT
977226,LLDL-13.50%-30-01-29-PVT
977227,MBFL-10.25%-16-10-27-PVT
977228,UCL-9.75%-15-10-27-PVT
977241,KRFL-11.40%-24-10-27-PVT
977249,MML-9.30%-27-1-28-PVT
977250,MML-9.75%-27-10-28-PVT
977260,ACAPL-13%-29-10-28-PVT
977262,KSL-11.50%-29-03-27-PVT
977309,ACAPL-12%-21-05-27-PVT
977325,MML-10.75%-27-11-27-PVT
977331,KSL-10.50%-2-12-27-PVT
977380,MML-9.85%-16-12-27-PVT
977382,UCL-9.99%-16-06-29-PVT
977383,ACAPL-12.50%-17-01-27-PVT
977396,SRFCPL-10.50%-22-01-28-PVT
977411,MGFLD-11%-29-8-27-PVT
977431,ESPL-10.50%-9-3-28-PVT
977440,LLDL-13%-30-1-29-PVT
977471,KIIFB-9.30%-21-01-33-PVT
977473,KIIFB-9.30%-21-01-35-PVT
977477,NFL-10.75%-31-12-28-PVT
977488,SCNL-12%-23-07-31-PVT
977495,EFCL-ZC-30-4-29-PVT
977508,AFSL-11.35%-29-07-28-PVT
977516,DKGFSPL-11%-30-1-29-PVT
977517,STLNL-10.35%-30-6-28-PVT
977532,MSAFL-ZC-6-2-28-PVT
977534,ACAPL-12.50%-06-02-29-PVT
977535,SFL-10.75%-6-2-28-PVT
977541,KFL-12%-10-5-28-KFL
977564,MFL-10.4%-30-12-33-PVT
977576,UCIL-13%-24-5-27-PVT
977583,MML-9.65%-25-8-28-PVT
977585,MML-9.25%-25-2-28-PVT
977596,ESPL-10.50%-09-06-28-PVT
977598,SFL-10.75%-26-2-28-PVT
977622,NFL-11.25%-11-09-28-PVT
977633,TCL-12.50%-12-3-30-PVT
977642,SSFBL-12%-17-12-31-PVT
977645,UCL-9.5%-18-4-27-PVT
977649,MML-9.65%-18-09-28-PVT
977662,SFL-10.25%-20-3-28-PVT
977680,ESPL-10.5%-4-7-28-PVT
977700,BCSL-12.50%-30-3-29-PVT
977725,IML-10.50%-17-4-29-PVT
977730,NFL-10.30%-31-5-28-PVT
977732,KFL-12%-22-09-27-PVT
977740,UCIL-13%-23-4-28-PVT
977753,SSFL-11.25%-26-24-28-PVT
977773,ACAP-12.80%-7-5-28-PVT
977774,ACAP-12%-7-11-27-PVT
977801,MML-9.30%-20-11-28-PVT
977806,UCIL-13%-20-5-28-PVT
977807,CSLFL-11%-21-05-28-PVT
977815,UCL-9.75%-26-11-27-PVT
977868,NFL-10.30%-31-3-28-PVT
977869,NFL-10.75%-31-8-29-PVT
977874,MCIBP-NIFTY 150-14-6-29-PVT
977913,MCIBPL-ZC-28-06-28-PVT
977935,MFSP-14.40%-1-10-27-PVT
977984,MGFL-10%-21-10-27-PVT
977993,MFSL-9%-18-12-28-PVT
978006,MHFCL-10.25%-28-7-29-PVT
978021,NBSPL-10.25%-31-1-28-PVT
978034,MCIBPL-ZC-04-08-28-PVT
978035,ICLFL-12%-05-08-29-PVT
978039,MML-9.3%-7-8-29-PVT
